# Date: 20201103
# Operator: DCC
# Notes: Sample 7 with 15 in/lb per nut. TFMC post testing
# Tap_cm: 5.0
# Sample: Sample 7
# Fit of Tap:
#	Ic = 41 +/- 3.8 A
#	n = 187 +/- 6.8e+02 
#	Vc = 5 uV
#	Vfloor = 1.28 +/- 0.013 uV
#	R = 0.00358 +/- 0.00058 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.200000,0.330000,0.000000,0.064798,21.406417,245.937304
1.200000,0.310000,0.083333,0.087440,21.426025,270.581565
1.200000,0.310000,0.166667,0.102828,21.404635,247.544885
1.400000,0.410000,0.250000,0.118642,21.408200,245.937304
1.200000,0.490000,0.333333,0.134450,21.408200,247.544885
1.100000,0.630000,0.416667,0.150271,21.404635,249.174056
1.100000,0.670000,0.500000,0.167069,21.406417,244.350882
1.300000,0.830000,0.583333,0.182884,21.409982,245.937304
1.100000,0.870000,0.666667,0.200489,21.406417,245.937304
1.100000,0.970000,0.750000,0.214441,21.406417,249.174056
1.500000,1.090000,0.833333,0.230276,21.409982,249.174056
1.300000,1.170000,0.916667,0.252975,21.408200,252.498941
1.200000,1.270000,1.000000,0.262363,21.406417,250.825257
1.300000,1.310000,1.083333,0.279154,21.406417,247.544885
1.200000,1.430000,1.166667,0.294942,21.409982,254.195574
1.200000,1.530000,1.250000,0.310710,21.408200,250.825257
1.000000,1.630000,1.333333,0.326376,21.409982,257.659612
1.100000,1.710000,1.416667,0.343060,21.406417,249.174056
1.200000,1.870000,1.500000,0.358721,21.411765,250.825257
1.600000,1.850000,1.583333,0.374304,21.404635,254.195574
1.200000,2.010000,1.666667,0.393271,21.408200,250.825257
1.300000,2.070000,1.750000,0.406885,21.409982,254.195574
1.200000,2.150000,1.833333,0.422431,21.409982,250.825257
1.100000,2.290000,1.916667,0.437953,21.408200,249.174056
1.300000,2.370000,2.000000,0.454493,21.409982,249.174056
1.100000,2.530000,2.083333,0.470025,21.408200,249.174056
1.100000,2.530000,2.166667,0.486589,21.406417,247.544885
1.300000,2.690000,2.250000,0.502133,21.404635,247.544885
1.300000,2.750000,2.333333,0.518667,21.404635,245.937304
1.200000,2.830000,2.416667,0.534205,21.406417,244.350882
1.400000,2.970000,2.500000,0.553395,21.406417,247.544885
1.200000,3.070000,2.583333,0.566569,21.406417,245.937304
1.200000,3.170000,2.666667,0.583618,21.409982,245.937304
1.300000,3.270000,2.750000,0.598295,21.408200,247.544885
1.300000,3.370000,2.833333,0.614844,21.408200,245.937304
