# Date: 20210225
# Operator: RDP
# Notes: 10 Nm
# Tap_cm: 5.0
# Sample: DCC_PbSn_001
# Fit of Tap:
#	Ic = 160 +/- 9.6 A
#	n = 70.9 +/- 76 
#	Vc = 2.5 uV
#	Vfloor = 0.813 +/- 0.0064 uV
#	R = 0.000336 +/- 7.7e-05 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
0.600000,0.110000,0.000000,0.036848,8.890000,-4.196078
0.900000,0.230000,0.083333,0.049717,8.810000,-4.156863
0.800000,0.270000,0.166667,0.056847,8.950000,-4.313725
0.600000,0.490000,0.250000,0.072622,8.910000,-4.278075
0.600000,0.410000,0.333333,0.088542,8.910000,-4.253119
0.600000,0.490000,0.416667,0.104404,8.930000,-4.224599
0.700000,0.570000,0.500000,0.120182,8.890000,-4.187166
0.800000,0.770000,0.583333,0.136062,8.750000,-4.158645
0.400000,0.670000,0.666667,0.151944,8.890000,-4.156863
0.600000,0.750000,0.750000,0.168719,8.890000,-4.142602
0.800000,0.910000,0.833333,0.184555,8.890000,-4.162210
0.600000,0.970000,0.916667,0.200573,8.850000,-4.151515
0.600000,1.030000,1.000000,0.216176,8.830000,-4.163993
0.500000,1.090000,1.083333,0.231852,8.810000,-4.201426
0.700000,1.210000,1.166667,0.248649,8.850000,-4.204991
0.600000,1.310000,1.250000,0.265053,8.790000,-4.208556
0.800000,1.350000,1.333333,0.280101,8.810000,-4.265597
0.600000,1.430000,1.416667,0.295844,8.790000,-4.301248
0.500000,1.490000,1.500000,0.312444,8.850000,-4.315508
0.700000,1.510000,1.583333,0.327962,8.850000,-4.344029
0.500000,1.670000,1.666667,0.344723,8.910000,-4.336898
0.800000,1.710000,1.750000,0.360300,8.910000,-4.360071
0.600000,1.810000,1.833333,0.375815,8.910000,-4.356506
0.400000,1.870000,1.916667,0.392550,8.890000,-4.360071
0.500000,1.950000,2.000000,0.408133,8.930000,-4.361854
0.700000,2.090000,2.083333,0.423651,8.970000,-4.317291
0.500000,1.950000,2.166667,0.440566,8.910000,-4.320856
0.700000,2.250000,2.250000,0.456389,8.890000,-4.299465
0.700000,2.270000,2.333333,0.471979,8.930000,-4.256684
0.500000,2.350000,2.416667,0.488637,9.030000,-4.254902
0.800000,2.470000,2.500000,0.504282,8.910000,-4.215686
0.800000,2.510000,2.583333,0.519820,8.890000,-4.171123
0.900000,2.530000,2.666667,0.536367,8.850000,-4.172906
0.600000,2.730000,2.750000,0.558371,8.930000,-4.360071
0.400000,2.770000,2.833333,0.568383,8.870000,-4.139037
0.700000,2.830000,2.916667,0.584004,8.810000,-4.139037
0.700000,2.910000,3.000000,0.599754,8.870000,-4.162210
0.600000,3.030000,3.083333,0.616366,8.870000,-4.163993
0.800000,3.030000,3.166667,0.631885,8.850000,-4.206774
0.700000,3.170000,3.250000,0.647789,8.870000,-4.226381
0.900000,3.190000,3.333333,0.664377,8.870000,-4.247772
0.600000,3.330000,3.416667,0.679897,8.890000,-4.278075
0.700000,3.230000,3.500000,0.698087,8.890000,-4.237077
0.500000,3.490000,3.583333,0.713738,8.890000,-4.276292
0.700000,3.510000,3.666667,0.730175,8.870000,-4.272727
0.700000,3.530000,3.750000,0.745985,8.890000,-4.299465
0.900000,3.690000,3.833333,0.761703,8.890000,-4.336898
0.600000,3.790000,3.916667,0.778154,8.890000,-4.335116
0.800000,3.870000,4.000000,0.793927,8.890000,-4.351159
0.700000,3.950000,4.083333,0.809570,8.930000,-4.354724
0.700000,4.050000,4.166667,0.825975,8.950000,-4.349376
0.900000,4.110000,4.250000,0.841442,8.950000,-4.329768
0.500000,4.290000,4.333333,0.875174,8.970000,-4.349376
0.800000,4.310000,4.416667,0.891485,8.990000,-4.340463
0.800000,4.350000,4.500000,0.905749,8.950000,-4.265597
0.700000,4.410000,4.583333,0.921392,8.930000,-4.233512
