# Date: 20210225
# Operator: RDP
# Notes: 10 Nm
# Tap_cm: 5.0
# Sample: DCC_PbSn_001
# Fit of Tap:
#	Ic = 169 +/- 0.062 A
#	n = 443 +/- 77 
#	Vc = 2.5 uV
#	Vfloor = 0.671 +/- 0.01 uV
#	R = 0.00275 +/- 0.00011 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
0.500000,0.230000,0.000000,0.036867,8.970000,-4.368984
0.500000,0.250000,0.166667,0.050282,8.890000,-4.265597
0.300000,0.170000,0.333333,0.058250,8.910000,-4.269162
0.400000,0.530000,0.500000,0.073994,8.730000,-4.295900
0.200000,0.730000,0.666667,0.089936,8.690000,-4.319073
0.500000,0.830000,0.833333,0.105930,8.850000,-4.351159
0.400000,1.090000,1.000000,0.122361,8.910000,-4.351159
0.100000,1.230000,1.166667,0.137301,9.110000,-4.367201
0.300000,1.310000,1.333333,0.153220,9.170000,-4.354724
0.500000,1.470000,1.500000,0.169317,9.110000,-4.351159
0.500000,1.610000,1.666667,0.185233,9.150000,-4.338681
0.600000,1.810000,1.833333,0.204936,8.910000,-4.374332
0.500000,1.950000,2.000000,0.218062,8.770000,-4.333333
0.400000,2.090000,2.166667,0.233989,8.810000,-4.292335
0.300000,2.250000,2.333333,0.249888,8.810000,-4.260250
0.300000,2.450000,2.500000,0.265984,8.750000,-4.238859
0.400000,2.730000,2.666667,0.282705,8.950000,-4.235294
0.300000,2.790000,2.833333,0.298046,8.770000,-4.172906
0.300000,2.930000,3.000000,0.314136,8.730000,-4.155080
0.400000,3.030000,3.166667,0.329068,8.990000,-4.137255
0.400000,3.210000,3.333333,0.345969,8.690000,-4.140820
0.700000,3.350000,3.500000,0.362211,8.750000,-4.144385
0.500000,3.550000,3.666667,0.377205,8.970000,-4.183601
0.400000,3.850000,3.833333,0.394689,8.890000,-4.147950
0.300000,3.830000,4.000000,0.409736,8.950000,-4.206774
0.500000,4.070000,4.166667,0.425895,8.710000,-4.226381
0.200000,4.190000,4.333333,0.441961,8.670000,-4.253119
0.300000,4.330000,4.500000,0.457950,8.730000,-4.279857
0.400000,4.490000,4.666667,0.474124,8.910000,-4.286988
0.400000,4.610000,4.833333,0.489719,8.930000,-4.322638
0.400000,4.810000,5.000000,0.505254,8.950000,-4.349376
0.600000,4.950000,5.166667,0.522029,8.890000,-4.351159
0.300000,5.150000,5.333333,0.537658,8.970000,-4.363636
0.300000,5.230000,5.500000,0.553204,8.950000,-4.352941
0.400000,5.490000,5.666667,0.570091,8.950000,-4.336898
0.300000,5.610000,5.833333,0.587517,8.950000,-4.349376
0.300000,5.750000,6.000000,0.601392,8.930000,-4.290553
0.400000,5.910000,6.166667,0.617203,8.950000,-4.270945
0.400000,6.030000,6.333333,0.633807,8.970000,-4.265597
0.500000,6.190000,6.500000,0.649368,8.930000,-4.224599
0.500000,6.270000,6.666667,0.665140,8.910000,-4.185383
0.500000,6.530000,6.833333,0.681847,8.830000,-4.183601
0.200000,6.690000,7.000000,0.697381,8.910000,-4.153298
0.500000,6.830000,7.166667,0.713002,9.070000,-4.139037
0.400000,7.030000,7.333333,0.729883,8.910000,-4.149733
0.500000,7.150000,7.500000,0.745482,8.850000,-4.144385
0.500000,7.170000,7.666667,0.762308,8.870000,-4.144385
0.300000,7.470000,7.833333,0.786059,8.970000,-4.333333
0.400000,7.610000,8.000000,0.795129,8.850000,-4.160428
0.600000,7.850000,8.166667,0.812146,8.870000,-4.147950
0.300000,7.970000,8.333333,0.827645,8.830000,-4.192513
0.500000,8.170000,8.500000,0.843770,8.870000,-4.212121
0.500000,8.310000,8.666667,0.859878,8.790000,-4.215686
0.400000,8.510000,8.833333,0.881228,8.890000,-4.162210
0.400000,8.590000,9.000000,0.890467,8.810000,-4.327986
0.500000,8.710000,9.166667,0.905738,8.910000,-4.361854
0.400000,8.910000,9.333333,0.921755,8.930000,-4.376114
0.400000,9.090000,9.500000,0.937576,8.910000,-4.367201
0.400000,9.230000,9.666667,0.953381,8.910000,-4.374332
0.700000,9.270000,9.833333,0.969643,8.750000,-4.370766
0.700000,9.550000,10.000000,0.985956,8.910000,-4.361854
0.500000,9.690000,10.166667,1.001784,8.950000,-4.319073
0.500000,9.890000,10.333333,1.017793,8.730000,-4.303030
0.400000,9.990000,10.500000,1.033891,8.950000,-4.274510
0.500000,10.210000,10.666667,1.049729,8.970000,-4.235294
0.600000,10.350000,10.833333,1.065567,8.890000,-4.185383
0.600000,10.550000,11.000000,1.081577,8.890000,-4.174688
0.200000,10.670000,11.166667,1.097396,8.910000,-4.144385
0.400000,10.870000,11.333333,1.113173,8.890000,-4.135472
0.600000,10.990000,11.500000,1.130122,8.890000,-4.137255
0.500000,11.170000,11.666667,1.145965,8.890000,-4.147950
0.600000,11.310000,11.833333,1.161740,8.890000,-4.163993
0.700000,11.470000,12.000000,1.193830,8.830000,-4.204991
0.400000,11.670000,12.166667,1.210164,8.850000,-4.208556
0.500000,11.750000,12.333333,1.226197,8.890000,-4.233512
0.400000,11.970000,12.500000,1.242091,8.850000,-4.267380
0.500000,12.110000,12.666667,1.257908,8.890000,-4.304813
0.800000,12.290000,12.833333,1.273996,8.870000,-4.310160
0.500000,12.410000,13.000000,1.289868,8.930000,-4.338681
0.500000,12.570000,13.166667,1.306661,8.930000,-4.327986
0.600000,12.550000,13.333333,1.322559,8.910000,-4.349376
